"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-05-17,"ESRI",0,2.64446670625966,3943,3956.4016949756,1,1.17424485425596,353,354.114533925284
2020-05-18,"ESRI",5,2.64655327962274,3948,3959.04824825522,1,1.17427261983393,354,355.288806545118
2020-05-19,"ESRI",5,2.63083665306939,3953,3961.67908490829,3,1.1571738149471,357,356.445980360065
2020-05-20,"ESRI",4,2.59672261405484,3957,3964.27580752234,0,1.11748225967879,357,357.563462619744
2020-05-21,"ESRI",4,2.5440368609507,3961,3966.81984438329,3,1.05169117587344,360,358.615153795617
2020-05-22,"ESRI",2,2.47306280211228,3963,3969.29290718541,1,0.961312393384701,361,359.576466189002
2020-05-23,"ESRI",2,2.38517119378207,3965,3971.67807837919,1,0.85659280771332,362,360.433058996715
2020-05-24,"ESRI",0,2.28410145275513,3965,3973.96217983194,0,0.74792869798549,362,361.180987694701
2020-05-25,"ESRI",4,2.17391543410826,3969,3976.13609526605,0,0.643226877818038,362,361.824214572519
2020-05-26,"ESRI",0,2.05835993927162,3969,3978.19445520532,0,0.547682296155872,362,362.371896868675
2020-05-27,"ESRI",1,1.94075812233491,3970,3980.13521332766,0,0.46408344386954,362,362.835980312544
2020-05-28,"ESRI",1,1.82394995531206,3971,3981.95916328297,0,0.39337664952427,362,363.229356962069
2020-05-29,"ESRI",2,1.71027455995708,3973,3983.66943784293,0,0.334937949375757,362,363.564294911444
2020-05-30,"ESRI",1,1.60158562655961,3974,3985.27102346949,1,0.286633760671877,363,363.850928672116
2020-05-31,"ESRI",0,1.49923114346438,3974,3986.77025461295,0,0.246507651147131,363,364.097436323263
2020-06-01,"ESRI",3,1.40357255362779,3977,3988.17382716658,0,0.213013150191104,363,364.310449473454
2020-06-02,"ESRI",1,1.31445686075082,3978,3989.48828402733,0,0.184921858240513,363,364.495371331695
2020-06-03,"ESRI",2,1.23168218608603,3980,3990.71996621341,1,0.161253361828218,364,364.656624693523
2020-06-04,"ESRI",2,1.15501464022661,3982,3991.87498085364,0,0.14122151752953,364,364.797846211053
2020-06-05,"ESRI",2,1.08419769089568,3984,3992.95917854454,1,0.12419497516077,365,364.922041186213
2020-06-06,"ESRI",2,1.01896034011687,3986,3993.97813888465,0,0.109668408254429,365,365.031709594468
2020-06-07,"ESRI",1,0.959024166840298,3987,3994.93716305149,0,0.0972304040848366,365,365.128939998553
2020-06-08,"ESRI",0,0.90411093970972,3987,3995.8412739912,0,0.0865434786606639,365,365.215483477213
2020-06-09,"ESRI",1,0.854050441101792,3988,3996.69532443231,0,0.0773298171160675,365,365.292813294329
2020-06-10,"ESRI",0,0.80881871020825,3988,3997.50414314251,0,0.0693599333943097,365,365.362173227724
2020-06-11,"ESRI",1,0.768367339367295,3989,3998.27251048188,0,0.0624436200083811,365,365.424616847732
2020-06-12,"ESRI",0,0.732623442693958,3989,3999.00513392458,0,0.056423439243286,365,365.481040286975
2020-06-13,"ESRI",2,0.701505536126326,3991,3999.7066394607,0,0.0511704018474008,365,365.532210688823
2020-06-14,"ESRI",1,0.674938091842627,3992,4000.38157755254,0,0.0465764749227495,365,365.578787163746
2020-06-15,"ESRI",0,0.652865154683794,3992,4001.03444270723,0,0.0425503999922996,365,365.621337563738
2020-06-16,"ESRI",1,0.635263528179736,3993,4001.66970623541,0,0.0390149131779799,365,365.660352476916
2020-06-17,"ESRI",0,0.622147253003833,3993,4002.29185348841,0,0.0359044547167324,365,365.696256931633
2020-06-18,"ESRI",1,0.613550271039214,3994,4002.90540375945,0,0.033163277470878,365,365.729420209103
2020-06-19,"ESRI",0,0.609572244548737,3994,4003.514976004,0,0.0307433985733984,365,365.760163607677
2020-06-20,"ESRI",1,0.61040579960474,3995,4004.1253818036,0,0.0286021585352595,365,365.788765766212
2020-06-21,"ESRI",0,0.616354996994716,3995,4004.7417368006,0,0.0267029280830881,365,365.815468694295
2020-06-22,"ESRI",0,0.627859343944331,3995,4005.36959614454,0,0.0250145528991131,365,365.840483247194
2020-06-23,"ESRI",1,0.64552540793292,3996,4006.01512155248,0,0.023510454524481,365,365.863993701719
2020-06-24,"ESRI",1,0.670168831632406,3997,4006.68529038411,0,0.022167890479602,365,365.886161592198
2020-06-25,"ESRI",0,0.702852843660061,3997,4007.38814322777,0,0.0209673434832978,365,365.907128935682
2020-06-26,"ESRI",0,0.744672230035004,3997,4008.1328154578,1,0.0198923609390174,366,365.927021296621
2020-06-27,"ESRI",0,0.79680710666195,3997,4008.92962256447,0,0.0189300647262991,366,365.945951361347
2020-06-28,"ESRI",2,0.860777819415486,3999,4009.79040038388,0,0.0180695586284221,366,365.964020919975
2020-06-29,"ESRI",1,0.938515187971055,4000,4010.72891557185,0,0.0173013303123928,366,365.981322250288
2020-06-30,"ESRI",0,1.03244387560324,4000,4011.76135944746,0,0.0166170829765546,366,365.997939333264
2020-07-01,"ESRI",0,1.14558956680402,4000,4012.90694901426,0,0.016009591374839,366,366.013948924639
2020-07-02,"ESRI",0,1.2817155041931,4000,4014.18866451845,0,0.0154725788287762,366,366.029421503468
2020-07-03,"ESRI",0,1.4454916596442,4000,4015.6341561781,0,0.0150006945937137,366,366.044422198062
2020-07-04,"ESRI",0,1.64190654704371,4000,4017.27606272514,0,0.014589674175181,366,366.059011872237
2020-07-05,"ESRI",1,1.87489123870053,4001,4019.15095396384,0,0.014235981863365,366,366.0732478541
2020-07-06,"ESRI",0,2.14795069161857,4001,4021.29890465546,0,0.0139366668387894,366,366.087184520939
2020-07-07,"ESRI",3,2.46387630116663,4004,4023.76278095663,0,0.0136893276953196,366,366.100873848634
2020-07-08,"ESRI",5,2.82413621716107,4009,4026.58691717379,0,0.013492085384771,366,366.114365934019
2020-07-09,"ESRI",1,3.22812475080226,4010,4029.81504192459,0,0.013343564276984,366,366.127709498296
2020-07-10,"ESRI",10,3.67230454875757,4020,4033.48734647335,0,0.0132428511910073,366,366.140952349487
2020-07-11,"ESRI",3,4.14931652130645,4023,4037.63666299465,0,0.0131893901495281,366,366.154141739637
2020-07-12,"ESRI",2,4.64713078561886,4025,4042.28379378027,0,0.0131830828011719,366,366.167324822438
2020-07-13,"ESRI",4,5.14817882520447,4029,4047.43197260548,0,0.0132243328696051,366,366.180549155307
2020-07-14,"ESRI",6,5.62937801502983,4035,4053.06135062051,0,0.0133140619029792,366,366.19386321721
2020-07-15,"ESRI",2,6.06293471054364,4037,4059.12428533105,0,0.0134537346460801,366,366.207316951856
2020-07-16,"ESRI",9,6.41798489580892,4046,4065.54227022686,0,0.0136453949074881,366,366.220962346764
2020-07-17,"ESRI",11,6.66323975892908,4057,4072.20550998579,0,0.0138916809182125,366,366.234854027682
2020-07-18,"ESRI",7,6.7705004476904,4064,4078.97601043348,0,0.0141957630316188,366,366.249049790714
2020-07-19,"ESRI",0,6.71865456836402,4064,4085.69466500184,0,0.0145615094854624,366,366.263611300199
2020-07-20,"ESRI",5,6.49880396291877,4069,4092.19346896476,0,0.0149936107311454,366,366.27860491093
2020-07-21,"ESRI",17,6.14687205566861,4086,4098.34034102043,0,0.0154976805930111,366,366.294102591523
2020-07-22,"ESRI",9,5.73437764949365,4095,4104.07471866992,0,0.0160803791268924,366,366.31018297065
2020-07-23,"ESRI",5,5.32336626401976,4100,4109.39808493394,0,0.016749560987403,366,366.326932531638
2020-07-24,"ESRI",11,4.96147610515275,4111,4114.3595610391,0,0.0175143916793219,366,366.344446923317
2020-07-25,"ESRI",2,4.68399603250947,4113,4119.04355707161,0,0.0183852957795098,366,366.362832219097
2020-07-26,"ESRI",1,4.51918115399124,4114,4123.5627382256,0,0.0193743577288343,366,366.382206576825
2020-07-27,"ESRI",8,4.49569831059625,4122,4128.05843653619,0,0.0204956800322448,366,366.402702256858
2020-07-28,"ESRI",9,4.65247275555168,4131,4132.71090929175,0,0.0217657116218241,366,366.424467968479
2020-07-29,"ESRI",4,5.03481271185638,4135,4137.7457220036,0,0.023203640302946,366,366.447671608782
2020-07-30,"ESRI",1,5.66675653590054,4136,4143.4124785395,0,0.0248318621554391,366,366.472503470938
2020-07-31,"ESRI",7,6.58477940363137,4143,4149.99725794313,0,0.0266763206559934,366,366.499179791594
2020-08-01,"ESRI",4,7.84164247097001,4147,4157.8389004141,0,0.0287661211616141,366,366.527945912755
2020-08-02,"ESRI",5,9.50026379546152,4152,4167.33916420956,0,0.0311347167705234,366,366.559080629526
2020-08-03,"ESRI",10,11.6233362357985,4162,4178.96250044536,0,0.0338209864801589,366,366.592901616006
2020-08-04,"ESRI",8,14.2559490986623,4170,4193.21844954403,0,0.0368701461832746,366,366.629771762189
2020-08-05,"ESRI",27,17.3994435150894,4197,4210.61789305911,0,0.0403348257554689,366,366.670106587945
2020-08-06,"ESRI",16,20.9884108246687,4213,4231.60630388378,0,0.0442763434389533,366,366.714382931384
2020-08-07,"ESRI",21,24.9694665747218,4234,4256.57577045851,0,0.0487649570227064,366,366.763147888407
2020-08-08,"ESRI",12,29.3083112569089,4246,4285.88408171541,0,0.0538750687740231,366,366.817022957181
2020-08-09,"ESRI",20,33.954738175028,4266,4319.83881989044,0,0.0596886505191339,366,366.8767116077
2020-08-10,"ESRI",54,38.8431350608352,4320,4358.68195495128,0,0.0662978797830547,366,366.943009487483
2020-08-11,"ESRI",71,43.8943578367413,4391,4402.57631278802,0,0.0738059717481045,366,367.016815459231
2020-08-12,"ESRI",57,49.018486573359,4448,4451.59479936138,0,0.0823279639105049,366,367.099143423141
2020-08-13,"ESRI",57,54.1182953812311,4505,4505.71309474261,0,0.0919914114703965,366,367.191134834612
2020-08-14,"ESRI",59,59.0932926108238,4564,4564.80638735343,0,0.102937211069764,366,367.294072045682
2020-08-15,"ESRI",49,63.848064106277,4613,4628.65445145971,0,0.115321473645827,366,367.409393519327
2020-08-16,"ESRI",55,68.2996656037118,4668,4696.95411706342,0,0.129315401481842,366,367.538708920809
2020-08-17,"ESRI",73,72.3768299240164,4741,4769.33094698744,1,0.145104946973735,367,367.683813867783
2020-08-18,"ESRI",84,76.0220385569442,4825,4845.35298554438,0,0.162890477545752,367,367.846704345329
2020-08-19,"ESRI",88,79.1930877979784,4913,4924.54607334236,0,0.182885931934696,367,368.029590277263
2020-08-20,"ESRI",78,81.8637607114267,4991,5006.40983405379,0,0.205317346303206,367,368.234907623567
2020-08-21,"ESRI",68,84.0236596988986,5059,5090.43349375269,1,0.230420988415904,368,368.465328611982
2020-08-22,"ESRI",88,85.6773095123867,5147,5176.11080326507,0,0.258442409242685,368,368.723771021225
2020-08-23,"ESRI",94,86.8465620582618,5241,5262.95736532333,0,0.289632039528525,368,369.013403060754
2020-08-24,"ESRI",71,87.5804487406561,5312,5350.53781406399,1,0.324239726577154,369,369.337642787331
2020-08-25,"ESRI",89,87.9414425399199,5401,5438.47925660391,0,0.362508648090573,369,369.700151435421
2020-08-26,"ESRI",128,87.9986578476276,5529,5526.47791445154,0,0.404667912074905,369,370.104819347496
2020-08-27,"ESRI",78,87.8251125951346,5607,5614.30302704667,0,0.450923781098847,369,370.555743128595
2020-08-28,"ESRI",86,87.4955057376924,5693,5701.79853278437,0,0.501393133138414,369,371.057136261734
2020-08-29,"ESRI",84,87.0845876603261,5777,5788.88312044469,2,0.555749548796172,371,371.61288581053
2020-08-30,"ESRI",86,86.6661565961633,5863,5875.54927704085,0,0.613269986495067,371,372.226155797025
2020-08-31,"ESRI",60,86.3123159271444,5923,5961.861592968,1,0.672887315008105,372,372.899043112033
2020-09-01,"ESRI",94,86.0893033342208,6017,6047.95089630222,1,0.733157351364266,373,373.632200463397
2020-09-02,"ESRI",90,86.0597534910891,6107,6134.01064979331,0,0.792250371137383,373,374.424450834535
2020-09-03,"ESRI",112,86.2872093482723,6219,6220.29785914158,1,0.847977439231873,374,375.272428273766
2020-09-04,"ESRI",94,86.8378597798871,6313,6307.13571892147,0,0.898321776974177,374,376.170750050741
2020-09-05,"ESRI",84,87.7827337230885,6397,6394.91845264456,2,0.944210113343438,376,377.114960164084
2020-09-06,"ESRI",49,89.2005094775156,6446,6484.11896212207,1,0.988315055770115,377,378.103275219854
2020-09-07,"ESRI",101,91.181084227879,6547,6575.30004634995,2,1.03398517921209,379,379.137260399066
2020-09-08,"ESRI",88,93.829005716343,6635,6669.12905206629,1,1.08524414200739,380,380.222504541074
2020-09-09,"ESRI",100,97.1514558230782,6735,6766.28050788937,2,1.14693000893006,382,381.369434550004
2020-09-10,"ESRI",85,100.935307715297,6820,6867.21581560467,2,1.22502458956495,384,382.594459139569
2020-09-11,"ESRI",101,104.909236765409,6921,6972.12505237008,0,1.3260451960169,384,383.920504335586
2020-09-12,"ESRI",139,108.756789598248,7060,7080.88184196833,0,1.45012605784,384,385.370630393426
2020-09-13,"ESRI",109,112.115661649323,7169,7192.99750361765,0,1.59323619795824,384,386.963866591384
2020-09-14,"ESRI",109,114.587873712212,7278,7307.58537732986,3,1.74892759182192,387,388.712794183206
2020-09-15,"ESRI",149,115.762721056996,7427,7423.34809838686,2,1.90752846795704,389,390.620322651163
2020-09-16,"ESRI",138,115.252856887057,7565,7538.60095527391,3,2.0557393020635,392,392.676061953226
2020-09-17,"ESRI",110,112.833592444362,7675,7651.43454771828,1,2.1769734867578,393,394.853035439984
2020-09-18,"ESRI",77,108.869728886627,7752,7760.3042766049,1,2.25460044978281,394,397.107635889767
2020-09-19,"ESRI",71,103.916879223911,7823,7864.22115582881,4,2.28543949038077,398,399.393075380148
2020-09-20,"ESRI",95,98.4926894322513,7918,7962.71384526107,3,2.27463746635412,401,401.667712846502
2020-09-21,"ESRI",79,93.0442546326086,7997,8055.75809989367,4,2.22976439090982,405,403.897477237412
2020-09-22,"ESRI",82,87.9369721166926,8079,8143.69507201037,2,2.15959390201774,407,406.057071139429
2020-09-23,"ESRI",101,83.4600333511872,8180,8227.15510536155,1,2.07306797439717,408,408.130139113826
2020-09-24,"ESRI",111,79.8434726394536,8291,8306.99857800101,1,1.97854225162726,409,410.108681365454
2020-09-25,"ESRI",78,77.2733599086995,8369,8384.27193790971,1,1.88285079080877,410,411.991532156263
2020-09-26,"ESRI",60,75.7474328481266,8429,8460.01937075783,1,1.78839536267151,411,413.779927518934
2020-09-27,"ESRI",80,75.1272351346304,8509,8535.14660589246,2,1.69579912382878,413,415.475726642763
2020-09-28,"ESRI",95,75.3052864969871,8604,8610.45189238945,2,1.60558488090838,415,417.081311523671
2020-09-29,"ESRI",76,76.2007600638423,8680,8686.65265245329,2,1.51818562744398,417,418.599497151115
2020-09-30,"ESRI",87,77.7510257990182,8767,8764.40367825231,4,1.43394988730118,421,420.033447038416
2020-10-01,"ESRI",81,79.9048508680712,8848,8844.30852912038,0,1.35314804945496,421,421.386595087871
2020-10-02,"ESRI",72,82.6166467146887,8920,8926.92517583507,2,1.27610745115259,423,422.662702539024
2020-10-03,"ESRI",77,85.8414004167357,8997,9012.76657625181,0,1.20396374176541,423,423.866666280789
2020-10-04,"ESRI",68,89.5450085859204,9065,9102.31158483773,2,1.13795342438072,425,425.00461970517
2020-10-05,"ESRI",80,93.7266122922416,9145,9196.03819712997,0,1.07900108799485,425,426.083620793165
2020-10-06,"ESRI",137,98.3899019478547,9282,9294.42809907782,0,1.02779617151793,425,427.111416964683
2020-10-07,"ESRI",111,103.536463615676,9393,9397.9645626935,0,0.984875257756363,425,428.096292222439
2020-10-08,"ESRI",106,109.164250999758,9499,9507.12881369326,1,0.950705438172377,426,429.046997660612
2020-10-09,"ESRI",119,115.265937114642,9618,9622.3947508079,2,0.925715267080633,428,429.972712927692
2020-10-10,"ESRI",109,121.827150619521,9727,9744.22190142742,1,0.910028116137915,429,430.88274104383
2020-10-11,"ESRI",110,128.824618315527,9837,9873.04651974295,1,0.903784333236336,430,431.786525377066
2020-10-12,"ESRI",139,136.215096469697,9976,10009.2616162126,1,0.907389108801526,431,432.693914485868
2020-10-13,"ESRI",153,143.867923098364,10129,10153.129539311,4,0.921567630525376,435,433.615482116393
2020-10-14,"ESRI",146,151.585004433519,10275,10304.7145437445,0,0.947440399254219,435,434.562922515648
2020-10-15,"ESRI",166,159.126578294433,10441,10463.841122039,1,0.986628746826316,436,435.549551262474
2020-10-16,"ESRI",201,166.212662481708,10642,10630.0537845207,0,1.04120882437298,436,436.590760086847
2020-10-17,"ESRI",152,172.528588362083,10794,10802.5823728828,2,1.112362204291,438,437.703122291138
2020-10-18,"ESRI",142,177.735546503697,10936,10980.3179193864,0,1.20087304283703,438,438.903995333975
2020-10-19,"ESRI",192,181.486557627857,11128,11161.8044770143,1,1.30769491919562,439,440.211690253171
2020-10-20,"ESRI",205,183.455041316367,11333,11345.2595183307,1,1.43380544740644,440,441.645495700577
2020-10-21,"ESRI",197,183.597666054008,11530,11528.8571843847,0,1.58002677148602,440,443.225522472063
2020-10-22,"ESRI",178,182.219570803247,11708,11711.0767551879,1,1.74680761108182,441,444.972330083145
2020-10-23,"ESRI",188,179.677316217367,11896,11890.7540714053,4,1.93431572124905,445,446.906645804394
2020-10-24,"ESRI",159,176.336357468648,12055,12067.0904288739,3,2.14528531456618,448,449.05193111896
2020-10-25,"ESRI",127,172.552347069804,12182,12239.6427759437,5,2.38471518852193,453,451.436646307482
2020-10-26,"ESRI",180,168.659294763488,12362,12408.3020707072,1,2.65890482116043,454,454.095551128642
2020-10-27,"ESRI",183,164.964351463885,12545,12573.2664221711,2,2.97580820589156,456,457.071359334534
2020-10-28,"ESRI",166,161.748416081576,12711,12735.0148382527,2,3.34552292666882,458,460.416882261203
2020-10-29,"ESRI",160,158.601861350225,12871,12893.6166996029,5,3.78095116263399,463,464.197833423837
2020-10-30,"ESRI",174,152.968697564281,13045,13046.5853971672,0,0,463,464.197833423837
2020-10-31,"ESRI",127,142.313210555593,13172,13188.8986077228,0,0,463,464.197833423837
2020-11-01,"ESRI",132,125.244462921863,13304,13314.1430706447,0,0,463,464.197833423837
2020-11-02,"ESRI",88,102.250357878208,13392,13416.3934285229,0,0,463,464.197833423837
2020-11-03,"ESRI",75,75.942770180844,13467,13492.3361987037,0,0,463,464.197833423837
2020-11-04,"ESRI",73,50.320580446537,13540,13542.6567791502,0,0,463,464.197833423837
2020-11-05,"ESRI",0,29.1719036598527,13540,13571.8286828101,0,0,463,464.197833423837
2020-01-01,"ESVC",1,1.45901201837982e-10,1,1.45901201837982e-10,0,0,0,0
2020-01-02,"ESVC",0,2.17472761191165e-10,1,3.63373963029147e-10,0,0,0,0
2020-01-03,"ESVC",0,3.24153613982084e-10,1,6.8752757701123e-10,0,0,0,0
2020-01-04,"ESVC",1,4.83166557881202e-10,2,1.17069413489243e-09,0,0,0,0
2020-01-05,"ESVC",0,7.20183001469489e-10,2,1.89087713636192e-09,0,0,0,0
2020-01-06,"ESVC",0,1.07346741438429e-09,2,2.96434455074621e-09,0,0,0,0
2020-01-07,"ESVC",0,1.60005482966675e-09,2,4.56439938041296e-09,0,0,0,0
2020-01-08,"ESVC",0,2.38495870823329e-09,2,6.94935808864625e-09,0,0,0,0
2020-01-09,"ESVC",1,3.55489570389551e-09,3,1.05042537925418e-08,0,0,0,0
2020-01-10,"ESVC",0,5.29874308597256e-09,3,1.58029968785143e-08,0,0,0,0
2020-01-11,"ESVC",0,7.89803151198524e-09,3,2.37010283904996e-08,0,0,0,0
2020-01-12,"ESVC",0,1.1772395972478e-08,3,3.54734243629775e-08,0,0,0,0
2020-01-13,"ESVC",0,1.75473226110975e-08,3,5.3020746974075e-08,0,0,0,0
2020-01-14,"ESVC",0,2.61551286194869e-08,3,7.91758755935619e-08,0,0,0,0
2020-01-15,"ESVC",0,3.89854776291693e-08,3,1.18161353222731e-07,0,0,0,0
2020-01-16,"ESVC",0,5.81097301450439e-08,3,1.76271083367775e-07,0,0,0,0
2020-01-17,"ESVC",1,8.66153486609198e-08,4,2.62886432028695e-07,0,0,0,0
2020-01-18,"ESVC",0,1.29104344574058e-07,4,3.91990776602752e-07,0,0,0,0
2020-01-19,"ESVC",0,1.92436237299743e-07,4,5.84427013902496e-07,0,0,0,0
2020-01-20,"ESVC",1,2.86835470583063e-07,5,8.71262484485559e-07,0,0,0,0
2020-01-21,"ESVC",0,4.27542069796681e-07,5,1.29880455428224e-06,0,0,0,0
2020-01-22,"ESVC",0,6.37272026078528e-07,5,1.93607658036077e-06,0,0,0,0
2020-01-23,"ESVC",0,9.49884617291752e-07,5,2.88596119765252e-06,0,0,0,0
2020-01-24,"ESVC",0,1.41584872640594e-06,5,4.30180992405846e-06,0,0,0,0
2020-01-25,"ESVC",0,2.11039065212059e-06,5,6.41220057617905e-06,0,0,0,0
2020-01-26,"ESVC",1,3.14563881275836e-06,6,9.55783938893741e-06,0,0,0,0
2020-01-27,"ESVC",0,4.68872601715239e-06,6,1.42465654060898e-05,0,0,0,0
2020-01-28,"ESVC",0,6.98877178507877e-06,6,2.12353371911686e-05,0,0,0,0
2020-01-29,"ESVC",0,1.04171007940793e-05,6,3.16524379852479e-05,0,0,0,0
2020-01-30,"ESVC",0,1.55271904314486e-05,6,4.71796284166965e-05,0,0,0,0
2020-01-31,"ESVC",4,2.31440255405013e-05,10,7.03236539571978e-05,0,0,0,0
2020-02-01,"ESVC",1,3.44972860289891e-05,11,0.000104820939986187,0,0,0,0
2020-02-02,"ESVC",0,5.14198695098877e-05,11,0.000156240809496075,0,0,0,0
2020-02-03,"ESVC",1,7.664379902216e-05,12,0.000232884608518235,0,0,0,0
2020-02-04,"ESVC",0,0.000114241289985838,12,0.000347125898504073,0,0,0,0
2020-02-05,"ESVC",1,0.000170282200471763,13,0.000517408098975836,0,0,0,0
2020-02-06,"ESVC",2,0.000253813996600482,15,0.000771222095576318,0,0,0,0
2020-02-07,"ESVC",0,0.000378322454439315,15,0.00114954455001563,0,0,0,0
2020-02-08,"ESVC",0,0.000563908946724885,15,0.00171345349674052,0,0,0,0
2020-02-09,"ESVC",0,0.000840535857259307,15,0.00255398935399983,0,0,0,0
2020-02-10,"ESVC",1,0.00125286413642267,16,0.00380685349042249,0,0,0,0
2020-02-11,"ESVC",1,0.00186746409560621,17,0.0056743175860287,0,0,0,0
2020-02-12,"ESVC",1,0.00278356442736204,18,0.00845788201339074,0,0,0,0
2020-02-13,"ESVC",1,0.00414910113994146,19,0.0126069831533322,1,0.000239593909103858,1,0.000239593909103858
2020-02-14,"ESVC",2,0.00618467001229004,21,0.0187916531656222,0,0.000330329581939959,1,0.000569923491043817
2020-02-15,"ESVC",4,0.00921923752514098,25,0.0280108906907632,0,0.000455427453208058,1,0.00102535094425187
2020-02-16,"ESVC",1,0.0137434456881979,26,0.0417543363789611,0,0.000627900756700719,1,0.00165325170095259
2020-02-17,"ESVC",3,0.0204891812656097,29,0.0622435176445709,0,0.000865690965233645,1,0.00251894266618624
2020-02-18,"ESVC",1,0.0305483754886815,30,0.0927918931332524,0,0.0011935341761855,1,0.00371247684237174
2020-02-19,"ESVC",1,0.0455504184105154,31,0.138342311543768,0,0.00164553432683942,1,0.00535801116921115
2020-02-20,"ESVC",3,0.0679272015684737,34,0.206269513112242,0,0.00226871092946029,1,0.00762672209867144
2020-02-21,"ESVC",2,0.101361879907198,36,0.30763139301944,0,0.00312789028811871,1,0.0107546123867902
2020-02-22,"ESVC",2,0.151665982755258,38,0.459297375774697,0,0.00431244890921887,1,0.015067061296009
2020-02-23,"ESVC",5,0.228092514280702,43,0.6873898900554,0,0.00594561091172741,1,0.0210126722077364
2020-02-24,"ESVC",14,0.345596974494267,57,1.03298686454967,0,0.00819726633549429,1,0.0292099385432307
2020-02-25,"ESVC",8,0.528800199110116,65,1.56178706365978,0,0.0113016437506263,1,0.040511582293857
2020-02-26,"ESVC",8,0.819035630897534,73,2.38082269455732,0,0.0155816754948653,1,0.0560932577887223
2020-02-27,"ESVC",15,1.28715312888832,88,3.66797582344564,0,0.0214825895169394,1,0.0775758473056618
2020-02-28,"ESVC",22,2.05731409819113,110,5.72528992163677,0,0.029618123833291,1,0.107193971138953
2020-02-29,"ESVC",14,3.34993143019726,124,9.07522135183404,0,0.0408340481277659,1,0.148028019266719
2020-03-01,"ESVC",38,5.5302655256415,162,14.6054868774755,0,0.0562958628053759,1,0.204323882072095
2020-03-02,"ESVC",38,9.17956537277802,200,23.7850522502536,0,0.0776094934417395,1,0.281933375513834
2020-03-03,"ESVC",28,15.1929051718353,228,38.9779574220888,0,0.106987420846911,1,0.388920796360745
2020-03-04,"ESVC",34,24.8644359383426,262,63.8423933604315,0,0.147477328439684,1,0.53639812480043
2020-03-05,"ESVC",47,39.9035905538732,309,103.745983914305,0,0.203276603622975,1,0.739674728423405
2020-03-06,"ESVC",68,62.2755286448972,377,166.021512559202,0,0.280136387946155,1,1.01981111636956
2020-03-07,"ESVC",73,93.7284546967748,450,259.749967255977,0,0.385857855085276,1,1.40566897145484
2020-03-08,"ESVC",103,134.923777019046,553,394.673744275023,0,0.531012112530822,1,1.93668108398566
2020-03-09,"ESVC",168,185.020223663214,721,579.693967938237,0,0.72986802506349,1,2.66654910904915
2020-03-10,"ESVC",278,242.177369750188,999,821.871337688425,0,1.00159153427218,1,3.66814064332132
2020-03-11,"ESVC",274,303.320846450611,1273,1125.19218413904,0,1.37178773973093,1,5.03992838305225
2020-03-12,"ESVC",365,364.414798452323,1638,1489.60698259136,0,1.87445617355549,1,6.91438455660774
2020-03-13,"ESVC",454,421.003294631874,2092,1910.61027722323,2,2.55273517030548,3,9.46711972691322
2020-03-14,"ESVC",463,468.858104970172,2555,2379.4683821934,7,3.45606559553537,10,12.9231853224486
2020-03-15,"ESVC",482,504.585196100398,3037,2884.0535782938,4,4.63896360174522,14,17.5621489241938
2020-03-16,"ESVC",592,526.060174431936,3629,3410.11375272574,4,6.15658325112726,18,23.7187321753211
2020-03-17,"ESVC",518,532.732441030355,4147,3942.84619375609,2,8.05666639748129,20,31.7753985728024
2020-03-18,"ESVC",499,525.898111972453,4646,4468.74430572855,14,10.3677584133972,34,42.1431569861995
2020-03-19,"ESVC",469,507.989838091971,5115,4976.73414382052,9,13.0841943785084,43,55.227351364708
2020-03-20,"ESVC",527,481.960649422477,5642,5458.69479324299,19,16.165393678786,62,71.3927450434939
2020-03-21,"ESVC",423,450.830695496221,6065,5909.52548873921,22,19.5626239497481,84,90.955368993242
2020-03-22,"ESVC",375,417.352398367548,6440,6326.87788710676,29,23.2076472634018,113,114.163016256644
2020-03-23,"ESVC",442,383.815125301453,6882,6710.69301240822,23,27.0122011335814,136,141.175217390225
2020-03-24,"ESVC",321,351.976112969591,7203,7062.66912537781,30,30.8727524515288,166,172.047969841754
2020-03-25,"ESVC",386,323.036004722624,7589,7385.70513010043,33,34.6767914529509,199,206.724761294705
2020-03-26,"ESVC",283,297.170484370692,7872,7682.87561447112,37,38.3099877864224,236,245.034749081127
2020-03-27,"ESVC",307,274.032443914239,8179,7956.90805838536,48,41.6551157432086,284,286.689864824336
2020-03-28,"ESVC",227,253.308921819647,8406,8210.21698020501,44,44.5832403427551,328,331.273105167091
2020-03-29,"ESVC",197,234.726325579119,8603,8444.94330578413,35,46.9737068607151,363,378.246812027806
2020-03-30,"ESVC",234,218.045207979927,8837,8662.98851376406,54,48.7248959987676,417,426.971708026574
2020-03-31,"ESVC",161,203.05577509777,8998,8866.04428886183,59,49.761430748464,476,476.733138775038
2020-04-01,"ESVC",214,189.574019621814,9212,9055.61830848364,44,50.0395750694187,520,526.772713844456
2020-04-02,"ESVC",194,177.437888726791,9406,9233.05619721043,49,49.5503871048065,569,576.323100949263
2020-04-03,"ESVC",195,166.453669658665,9601,9399.5098668691,53,48.3572620219649,622,624.680362971228
2020-04-04,"ESVC",133,156.366003545588,9734,9555.87587041468,45,46.6401356384707,667,671.320498609699
2020-04-05,"ESVC",116,146.9561157849,9850,9702.83198619958,41,44.5934684067322,708,715.913967016431
