"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_tested_recently","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_all_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"72",2020-11-03,22,20.1170122347961,29.4241179361655,13.7538254207961,1274681.051,2238364.478,3338109.3655,5934530.3185,1356522.531,39897.7215,0,119693.1645,397954.1965,558568.101,1458824.381,96163.739,185166.3485,960614.3715,8582102.1965,325319.883,1740154.4685,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"73",2020-11-04,20,16.3299526271485,23.5231275682522,11.3363901985899,1135550.535,2215858.071,3290027.496,5751410.007,1494630.0285,92071.665,51150.925,167775.034,462404.362,463427.3805,1698210.71,54219.9805,150383.7195,795908.393,8598470.4925,285422.1615,1661382.044,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"74",2020-11-05,19,15.9062459997685,21.440514073688,11.800494192238,1239898.422,2277239.181,3368799.9205,5410744.8465,1205115.793,73657.332,47058.851,134015.4235,427621.733,546291.879,1544757.935,63427.147,284399.143,958568.3345,8376475.478,267007.8285,1700256.747,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"75",2020-11-06,21,18.8627828499144,26.6008698576017,13.3756745079277,1122251.2945,2466497.6035,3776984.302,5977497.0955,1406650.4375,105370.9055,50127.9065,132992.405,484910.769,630179.396,1593862.823,100255.813,189258.4225,893095.1505,8335554.738,376470.808,1640921.674,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"76",2020-11-07,23,18.8689295470535,25.3312910811228,14.0552055207715,1079284.5175,2598466.99,3409720.6605,5592842.1395,1063939.24,124808.257,64450.1655,170844.0895,459335.3065,465473.4175,1472123.6215,58312.0545,205626.7185,966752.4825,8474685.254,314066.6795,1600000.934,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"77",2020-11-08,25,21.04722866406,29.2251026299414,15.1577169820915,1064962.2585,2365218.772,3018927.5935,5692074.934,1106906.017,105370.9055,47058.851,110485.998,475703.6025,515601.324,1706394.858,64450.1655,254731.6065,939130.983,8449109.7915,412276.4555,1782098.227,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"78",2020-11-09,24,22.3997580258817,29.0759956785398,17.2564738681805,1058824.1475,2403070.4565,3079285.685,5524299.9,1271611.9955,122762.22,32736.592,119693.1645,418414.5665,517647.361,1497699.084,95140.7205,217902.9405,958568.3345,8468547.143,422506.6405,1586701.6935,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"79",2020-11-10,18,17.0433835752772,22.4426608463269,12.943069704748,1122251.2945,2257801.8295,3055756.2595,5123276.648,1193862.5895,132992.405,50127.9065,135038.442,404092.3075,506394.1575,1720717.117,60358.0915,248593.4955,948338.1495,8481846.3835,383631.9375,1738108.4315,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"80",2020-11-11,33,32.2755248433063,42.7726885988284,24.3545481482643,1021995.4815,2518671.547,3200001.868,5069056.6675,1198977.682,165728.997,64450.1655,140153.5345,433759.844,643478.6365,1667520.155,82864.4985,231202.181,1154987.8865,8195401.2035,403069.289,1714579.006,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"81",2020-11-12,31,32.2155014925326,44.0027897199537,23.5857440635122,1090537.721,2534016.8245,3567265.5095,5183634.7395,1253197.6625,84910.5355,83887.517,167775.034,461381.3435,535038.6755,1711509.9505,73657.332,269053.8655,1215345.978,8113559.7235,390793.067,1646036.7665,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"82",2020-11-13,23,22.8012824586616,29.7498468607924,17.4756691754554,1020972.463,2947316.2985,3386191.235,5068033.649,1095652.8135,134015.4235,35805.6475,120716.183,432736.8255,576982.434,1682865.4325,92071.665,288491.217,1074169.425,8185171.0185,298721.402,1697187.6915,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"83",2020-11-14,17,19.413037613175,27.230787822495,13.8397034939703,960614.3715,2783633.3385,3446549.3265,5171358.5175,1233760.311,92071.665,67519.221,153452.775,516624.3425,605626.952,1844502.3555,68542.2395,237340.292,1001535.1115,8209723.4625,363171.5675,1713555.9875,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"84",2020-11-15,18,17.9333468593183,25.7694475753228,12.4800862974104,1035294.722,2552431.1575,3042457.019,5294120.7375,1029156.611,132992.405,37851.6845,100255.813,489002.843,543222.8235,1560103.2125,39897.7215,268030.847,1041432.833,8282357.776,361125.5305,1576471.5085,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"85",2020-11-16,20,24.6583284647988,32.7739372815915,18.5523380194978,1019949.4445,2619950.3785,3075193.611,5326857.3295,1076215.462,145268.627,30690.555,183120.3115,410230.4185,475703.6025,1753453.709,77749.406,269053.8655,1067008.2955,8183124.9815,319181.772,1637852.6185,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"86",2020-11-17,17,18.385396417985,26.2027455321124,12.9002818056679,1049616.981,2808185.7825,3017904.575,4704862.0815,960614.3715,149360.701,49104.888,203580.6815,392839.104,548337.916,1805627.6525,58312.0545,380562.882,1069054.3325,8026603.151,315089.698,1736062.3945,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
