"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cough","pct_headache","pct_ever_tested","pct_tested_recently","pct_grocery_outside_home","pct_ate_outside_home","pct_attended_public_event","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_not_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_cough","coef_pct_headache","coef_pct_ever_tested","coef_pct_tested_recently","coef_pct_grocery_outside_home","coef_pct_ate_outside_home","coef_pct_attended_public_event","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_all_time","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_wear_mask_none_time","coef_pct_no_public","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_none_time","coef_pct_feel_depressed_all_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_not_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_cough","pvals_pct_headache","pvals_pct_ever_tested","pvals_pct_tested_recently","pvals_pct_grocery_outside_home","pvals_pct_ate_outside_home","pvals_pct_attended_public_event","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_all_time","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_wear_mask_none_time","pvals_pct_no_public","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_none_time","pvals_pct_feel_depressed_all_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"28",2020-09-08,0,0.954723032595707,1.94269900013478,0.469190579140415,218245.2576,500145.382,1109706.7332,1002637.4872,1919619.5776,992957.254,349075.076,982690.34,2355230.0716,125256.3508,10560.2544,0,148723.5828,83895.3544,157523.7948,1733935.1044,36667.55,778525.4216,180991.0268,120562.9044,570253.7376,948369.5132,641828.7952,780872.1448,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"29",2020-09-09,5,9.01796465360798,13.9087009117113,5.84696493295413,347315.0336,521559.2312,1163388.0264,842180.2884,1942793.4692,1078025.97,310940.824,1018771.2092,2424458.406,130243.1376,9973.5736,0,95335.63,25520.6148,158697.1564,1613665.5404,40480.9752,773831.9752,203284.8972,144030.1364,539159.6552,999704.0832,601641.1604,705483.662,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"30",2020-09-10,18,11.9476358702485,16.9074549591094,8.44278474987982,295980.4636,446464.0888,1196242.1512,1024931.3576,2051622.7576,1042825.122,325607.844,1217949.3408,2457899.2116,137576.6476,9973.5736,0,63654.8668,45467.762,136696.6264,1782629.6108,91815.5452,845993.7136,164857.3048,139630.0304,586680.8,1064532.3116,613374.7764,693163.3652,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"31",2020-09-11,12,12.6682178343669,17.9515879963282,8.93980761656283,278380.0396,455850.9816,1264297.124,1021117.9324,1966847.382,1025518.0384,474624.7672,1265763.826,2452619.0844,131709.8396,15547.0412,5866.808,108242.6076,44001.06,136403.286,1781456.2492,78321.8868,779405.4428,176590.9208,136403.286,532999.5068,1069225.758,549426.5692,665589.3676,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"32",2020-09-12,11,9.03292690815211,12.587486667406,6.48213346190048,266353.0832,418010.07,1314458.3324,1064532.3116,2066289.7776,978876.9148,314460.9088,1118800.2856,2484299.8476,128189.7548,0,3226.7444,122616.2872,34907.5076,140803.392,1674680.3436,49867.868,926662.3236,231738.916,132296.5204,566146.972,1034904.9312,587560.8212,775885.358,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"33",2020-09-13,12,7.59606270465042,11.1927873584681,5.15512059373904,248752.6592,518332.4868,1152827.772,1013491.082,2024635.4408,913755.346,301847.2716,1133760.646,2392777.6428,117042.8196,4106.7656,3226.7444,156643.7736,85655.3968,150190.2848,1605745.3496,62481.5052,889408.0928,149896.9444,133469.882,535346.23,1078612.6508,551773.2924,672336.1968,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"34",2020-09-14,4,6.78156917663932,10.0887829074736,4.55849639340302,265179.7216,489585.1276,1284244.2712,1079199.3316,2010555.1016,967143.2988,281313.4436,1324725.2464,2426511.7888,160750.5392,16720.4028,3226.7444,100615.7572,36667.55,178350.9632,1774709.42,54267.974,837486.842,156937.114,161337.22,450277.514,995597.3176,689643.2804,717803.9588,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"35",2020-09-15,3,4.42293420915757,6.83239885026911,2.86317403992974,202991.5568,496038.6164,1288057.6964,1200935.5976,1824283.9476,911408.6228,244939.234,1300671.3336,2452325.744,146376.8596,9680.2332,6746.8292,119389.5428,84482.0352,160163.8584,1638599.4744,55441.3356,770018.55,207978.3436,182457.7288,531532.8048,1044585.1644,545613.144,686709.8764,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"36",2020-09-16,9,7.0073061242431,9.82552546448183,4.9974262746918,220591.9808,501612.084,1200935.5976,1041651.7604,2099730.5832,958929.7676,256672.85,1344672.3936,2430031.8736,135816.6052,7920.1908,3520.0848,132003.18,54561.3144,167790.7088,1768255.9312,26400.636,736577.7444,163097.2624,138750.0092,595481.012,1062185.5884,659429.2192,712523.8316,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"37",2020-09-17,19,19.9481285744281,28.5123859297895,13.9563147960256,299207.208,493105.2124,1273390.6764,1158694.58,2223226.8916,1029624.804,271046.5296,1199175.5552,2475206.2952,103549.1612,11733.616,3520.0848,133469.882,65121.5688,185391.1328,1646519.6652,63361.5264,673509.5584,161337.22,156643.7736,652389.0496,1112346.7968,525665.9968,684949.834,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"38",2020-09-18,18,16.6926107811778,22.1099258852872,12.6026317834613,253152.7652,479611.554,1267523.8684,894981.5604,2083010.1804,962156.512,284246.8476,1185681.8968,2507180.3988,107362.5864,7626.8504,6746.8292,97975.6936,56908.0376,180991.0268,1596651.7972,34614.1672,731297.6172,211791.7688,158990.4968,586094.1192,1148721.0064,598121.0756,680843.0684,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"39",2020-09-19,11,6.97277930949824,10.5443318798876,4.61097505776581,203871.578,519799.1888,1235549.7648,1198588.8744,1824577.288,926368.9832,257552.8712,1190962.024,2491340.0172,152537.008,19947.1472,3520.0848,99442.3956,66588.2708,154297.0504,1581104.756,34027.4864,745377.9564,230858.8948,97682.3532,554120.0156,1141680.8368,647988.9436,627748.456,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"40",2020-09-20,6,6.37655478869439,9.27661845569561,4.3831112778231,234085.6392,501025.4032,1365206.2216,1199468.8956,2083596.8612,853033.8832,220591.9808,1157814.5588,2508940.4412,145496.8384,8213.5312,0,142563.4344,56321.3568,209445.0456,1579638.054,53974.6336,741564.5312,234378.9796,161043.8796,610734.7128,1129947.2208,676149.622,779405.4428,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"41",2020-09-21,3,1.73637803608555,2.62847181305878,1.14705764361677,193604.664,570840.4184,1249630.104,1158107.8992,1937806.6824,888234.7312,182751.0692,1290404.4196,2523020.7804,134056.5628,11733.616,0,121149.5852,62188.1648,167497.3684,1652973.154,77441.8656,855087.266,223232.0444,169257.4108,626575.0944,1083892.778,620708.2864,804339.3768,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"42",2020-09-22,1,2.03924899780774,2.93821079007306,1.41532952268427,182457.7288,488998.4468,1311524.9284,1261950.4008,1919619.5776,963036.5332,189204.558,1210615.8308,2456139.1692,155470.412,8213.5312,6746.8292,130243.1376,52214.5912,152537.008,1623052.4332,48694.5064,909941.9208,216778.5556,151656.9868,617188.2016,1065705.6732,657375.8364,806979.4404,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"43",2020-09-23,4,6.8701738595533,10.9236465631106,4.32083632400582,275446.6356,515105.7424,1209442.4692,1203575.6612,1899965.7708,973010.1068,161337.22,1078905.9912,2513340.5472,124376.3296,0,0,112936.054,40774.3156,114109.4156,1691694.0868,37840.9116,811086.206,226752.1292,160750.5392,714283.874,1162508.0052,572893.8012,748018.02,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
"44",2020-09-24,4,2.81102285182034,4.06609305284377,1.94335185416618,213551.8112,518332.4868,1167494.792,1191255.3644,1992074.6564,824286.524,237312.3836,1319738.4596,2413018.1304,157817.1352,4106.7656,4400.106,143443.4556,66294.9304,198298.1104,1724548.2116,62481.5052,865060.8396,217365.2364,184217.7712,566733.6528,1149307.6872,668229.4312,715750.576,9.99799247301828,5.10513281873425e-06,-2.04683968806455e-06,2.7568944543924e-06,7.5460174725417e-07,1.85830552577703e-06,-1.45236495726511e-06,1.46997251635294e-06,1.86387936362006e-06,-1.94929339619779e-06,-4.05771682300503e-06,-3.07806762890833e-05,-3.70308093407406e-05,-9.87882003832774e-06,-9.53844611921291e-06,-4.27609568380086e-06,-3.13548836475554e-06,-6.47655922270591e-06,-2.05000443688843e-06,-6.29813228806368e-06,-3.96478751108964e-06,-2.77061468077203e-06,4.33789954925485e-06,-2.92787490991559e-06,-2.33056439368989e-06,0.0241195848089432,0.000397974476082188,0.00566685203435649,3.557146152411e-08,0.00670830328852798,0.00108677706323347,0.0142148753083643,0.0785106785386215,0.0049486213859881,0.130750539386693,0.0153739217827693,0.000501836676848065,0.0169099222182314,2.23196673586846e-05,0.00421995622252644,0.0429819866028021,0.000304001929500206,0.0137450383021248,0.0137940913945425,8.89941322014489e-05,0.0178923561893431,0.00244204716029377,6.09599434767803e-07,0.00269716708769921,0.00537840555221099,494.735652436502,110.948107808917,314.584881492578
