"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_eye_pain","pct_cmnty_sick","pct_ever_tested","pct_worked_outside_home","pct_ate_outside_home","pct_no_public","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_no_public","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_no_public","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"57",2020-10-03,29,26.9148462621983,31.2434750068184,23.1859275947916,863566.9308,6415068.6288,3975149.364,2957374.0527,7196391.09,10671219.9306,14516148.8844,16760737.5339,2210320.1205,19327450.356,6613826.097,6178615.7787,2772323.9961,14646369.2946,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"58",2020-10-04,27,23.506645062921,28.191409566631,19.6003807758585,373526.9661,7090158.6501,4201321.6554,2546151.7047,7292342.9712,12802722.4344,14207732.1234,15585326.9892,3001923.1404,17206228.4109,4400079.1236,7227232.7661,2210320.1205,13231079.0469,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"59",2020-10-05,25,22.3911834065158,26.3819951082467,19.0040628954369,777895.6083,5023766.3514,4012844.7459,2275430.3256,6116932.4265,12631379.7894,12569696.4372,17216508.9696,1936171.8885,18162320.37,4180760.538,6277994.5128,2323406.2662,12329816.7342,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"60",2020-10-06,23,20.648840269699,24.5102228067994,17.3957865599354,1949879.3001,6065529.633,4215029.067,2762043.4374,4962082.9992,13433263.368,14149475.6241,17428973.8494,1521522.6876,18415907.4846,5054608.0275,8454046.1043,3605049.2508,14502441.4728,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"61",2020-10-07,25,21.345482614984,24.6254546072696,18.5023844364716,1309057.8078,6929096.5638,4502884.7106,1946452.4472,7066170.6798,11946009.2094,16233002.1873,15321459.3159,1692865.3326,20482299.7833,5692002.6669,7316330.9415,2933386.0824,14944505.4969,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"62",2020-10-08,24,25.1867313223586,30.3449467408682,20.9053401912984,1151422.5744,6641240.9202,4729057.002,2203466.4147,6209457.4548,11305187.7171,16894384.797,16630517.1237,1812805.1841,16339234.6272,5321902.5537,5938736.0757,2652384.1446,12470317.7031,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"63",2020-10-09,25,22.5019530682539,26.2678657680105,19.27594332778,1408436.5419,6836571.5355,5503525.7574,3461121.429,7285489.2654,13375006.8687,14238573.7995,15239214.8463,2881983.2889,18618091.8057,4684507.9143,7244367.0306,2813446.2309,11558774.8317,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"64",2020-10-10,24,20.7380483195178,24.6636534880243,17.4372644471136,651102.051,7539076.38,2885410.1418,2553005.4105,6761180.7717,14074084.8603,14581259.0895,15071299.0542,1905330.2124,20352079.3731,5243084.937,6565850.1564,2463907.2351,13148834.5773,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"65",2020-10-11,22,24.1541958351386,28.6676256450242,20.3513602300542,1391302.2774,8008555.2273,4324688.3598,2597554.4982,7086731.7972,11610177.6252,15228934.2876,14958212.9085,2539297.9989,19522780.9713,3587914.9863,6425349.1875,2172624.7386,11829496.2108,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"66",2020-10-12,25,24.079459221894,27.5385022788189,21.054897995118,1014348.4584,5938736.0757,3862063.2183,3180119.4912,7261501.2951,13152261.4302,13402421.6919,14841699.9099,2422785.0003,18165747.2229,5297914.5834,7395148.5582,3481682.5464,13244786.4585,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"67",2020-10-13,25,23.7288825676234,28.1042583091764,20.0346816384127,945811.4004,6596691.8325,4173906.8322,2385089.6184,5561782.2567,12836990.9634,13330457.781,13854766.2747,2374809.0597,19008753.0363,3701001.132,6343104.7179,3899758.6002,12888393.7569,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"68",2020-10-14,19,23.7699881409486,27.0619850359754,20.8784512839588,1494107.8644,6408214.923,4146492.009,2618115.6156,5397293.3175,12586830.7017,14612100.7656,16109635.4829,2158917.327,19550195.7945,5034046.9101,5051181.1746,3008776.8462,13656008.8065,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"69",2020-10-15,21,23.2356101675832,26.494625296837,20.377475575182,2038977.4755,6394507.5114,4619397.7092,3300059.3427,6572703.8622,11764386.0057,15321459.3159,16346088.333,2340540.5307,18110917.5765,4578275.4744,6552142.7448,2655810.9975,13392141.1332,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"70",2020-10-16,19,17.4016518917894,20.5991809027424,14.7004626054186,1278216.1317,6240299.1309,4139638.3032,3022484.2578,6538435.3332,14687491.5294,15085006.4658,15198092.6115,2313125.7075,20430896.9898,4999778.3811,6445910.3049,2062965.4458,12449756.5857,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"71",2020-10-17,17,18.4555781846407,20.748858626543,16.4157639829722,1058897.5461,6199176.8961,4756471.8252,2953947.1998,5736551.7546,12573123.2901,16051378.9836,16585968.036,2062965.4458,19769514.3801,6144347.2497,7175829.9726,2491322.0583,13758814.3935,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"72",2020-10-18,21,19.073657488929,22.6022039683556,16.0959705750079,1682584.7739,5856491.6061,4770179.2368,3080740.7571,6137493.5439,13652581.9536,15016469.4078,19019033.595,2405650.7358,18964203.9486,5157413.6145,6387653.8056,1716853.3029,14728613.7642,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"73",2020-10-19,20,21.3427430539015,24.4290018493898,18.6463893970452,1274789.2788,6230018.5722,4914107.0586,3036191.6694,7364306.8821,12795868.7286,14293403.4459,15814926.1335,2186332.1502,18337089.8679,4191041.0967,7987994.1099,2779177.7019,11462822.9505,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"74",2020-10-20,16,18.7323495824874,21.872680565784,16.0428860022506,442064.0241,6260860.2483,6024407.3982,2323406.2662,6953084.5341,12984345.6381,15026749.9665,15201519.4644,2453626.6764,20818131.3675,5318475.7008,7378014.2937,3005349.9933,13327030.9281,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"75",2020-10-21,16,17.1518399792708,20.4405532063363,14.392253071865,486613.1118,6151200.9555,5496672.0516,2426211.8532,6805729.8594,13237932.7527,15681278.8704,15862902.0741,1785390.3609,19234925.3277,4420640.241,5205389.5551,2923105.5237,15790938.1632,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"76",2020-10-22,18,18.8632525207948,22.8182089961376,15.5937872128132,1631181.9804,6531581.6274,5527513.7277,2635249.8801,4177333.6851,13608032.8659,14906810.115,16599675.4476,2210320.1205,18148612.9584,4516592.1222,8567132.25,3180119.4912,12449756.5857,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"77",2020-10-23,15,18.001270528763,20.2391446195992,16.010841700094,832725.2547,6946230.8283,4283566.125,2090380.269,5959297.1931,14012401.5081,15444826.0203,16061659.5423,2032123.7697,20636508.1638,4520018.9751,6833144.6826,2508456.3228,13741680.129,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"78",2020-10-24,14,14.3758078492446,17.5233008099201,11.7936599708092,476332.5531,7593906.0264,4979217.2637,3282925.0782,5325329.4066,13707411.6,16609956.0063,16764164.3868,1062324.399,20646788.7225,5448696.111,7847493.141,2679798.9678,12093363.8841,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"79",2020-10-25,17,21.8316277031405,26.0779682271844,18.2767293838364,1405009.689,6572703.8622,3783245.6016,3293205.6369,4489177.299,13220798.4882,16311819.804,17586609.0828,2032123.7697,18669494.5992,5297914.5834,6648094.626,3923746.5705,13395567.9861,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"80",2020-10-26,15,16.1253503824294,18.8629159623468,13.7850863289201,1346753.1897,5698856.3727,4794167.2071,2731201.7613,5808515.6655,13731399.5703,14848553.6157,16729895.8578,1206252.2208,17751098.022,5177974.7319,7343745.7647,2265149.7669,14786870.2635,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"81",2020-10-27,17,20.4833648138783,23.0538429435404,18.1994921682239,1024629.0171,6929096.5638,3951161.3937,2854568.4657,6500739.9513,14036389.4784,14899956.4092,16795006.0629,1905330.2124,18693482.5695,5308195.1421,6380800.0998,2720921.2026,14660076.7062,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"82",2020-10-28,16,18.0191404074082,20.9148888577754,15.5243196954012,990360.4881,5616611.9031,4379518.0062,3104728.7274,6716631.684,14516148.8844,14999335.1433,14375647.9155,1905330.2124,17716829.493,5044327.4688,6558996.4506,3049899.081,13179676.2534,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"83",2020-10-29,19,16.8311801365675,19.7234682406948,14.3630228381986,1322765.2194,5229377.5254,4965509.8521,2457053.5293,5404147.0233,14279696.0343,16736749.5636,16322100.3627,2419358.1474,18265125.957,4574848.6215,6761180.7717,2580420.2337,13275628.1346,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"84",2020-10-30,15,19.6746950110079,23.6051344021071,16.3987045014082,1439278.218,7213525.3545,4759898.6781,2463907.2351,7117573.4733,14464746.0909,17823061.9329,17309033.9979,2169197.8857,21541197.3294,6144347.2497,7292342.9712,2724348.0555,12809576.1402,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"85",2020-10-31,20,21.7279076822663,25.5800123260234,18.4558930712008,2134929.3567,6887974.329,5297914.5834,3056752.7868,5825649.93,13542922.6608,15019896.2607,16609956.0063,1980720.9762,19642720.8228,6291701.9244,7576771.7619,2600981.3511,11706129.5064,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
