"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_cli","data.smoothed_cli_se","data.survey_date","status"
"2166","Spain","ESP","ESP.16_1","ESP","País Vasco",867,0.003234,0.002368,"20200910","success"
"2167","Spain","ESP","ESP.16_1","ESP","País Vasco",873,0.004079,0.002671,"20200911","success"
"2168","Spain","ESP","ESP.16_1","ESP","País Vasco",848,0.002203,0.00202,"20200912","success"
"2169","Spain","ESP","ESP.16_1","ESP","País Vasco",869,0.001549,0.00167,"20200913","success"
"2170","Spain","ESP","ESP.16_1","ESP","País Vasco",883,0.001479,0.001594,"20200914","success"
"2171","Spain","ESP","ESP.16_1","ESP","País Vasco",905,0.005881,0.0031,"20200915","success"
"2172","Spain","ESP","ESP.16_1","ESP","País Vasco",922,0.007398,0.003473,"20200916","success"
"2173","Spain","ESP","ESP.16_1","ESP","País Vasco",938,0.006439,0.003164,"20200917","success"
"2174","Spain","ESP","ESP.16_1","ESP","País Vasco",939,0.010863,0.004067,"20200918","success"
"2175","Spain","ESP","ESP.16_1","ESP","País Vasco",952,0.01261,0.004347,"20200919","success"
"2176","Spain","ESP","ESP.16_1","ESP","País Vasco",953,0.012596,0.004343,"20200920","success"
"2177","Spain","ESP","ESP.16_1","ESP","País Vasco",933,0.014009,0.004633,"20200921","success"
"2178","Spain","ESP","ESP.16_1","ESP","País Vasco",920,0.011733,0.004327,"20200922","success"
"2179","Spain","ESP","ESP.16_1","ESP","País Vasco",896,0.012037,0.004449,"20200923","success"
"2180","Spain","ESP","ESP.16_1","ESP","País Vasco",885,0.013682,0.004811,"20200924","success"
"2181","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",162,0.017103,0.012432,"20200502","success"
"2182","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",318,0.016122,0.008601,"20200503","success"
"2183","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",520,0.009812,0.005235,"20200504","success"
"2184","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",701,0.008365,0.004244,"20200505","success"
"2185","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",180,0,0,"20200506","success"
"2186","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",374,0.005455,0.005274,"20200507","success"
"2187","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",558,0.003591,0.003472,"20200508","success"
"2188","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",744,0.004495,0.003227,"20200509","success"
"2189","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",930,0.007058,0.003537,"20200510","success"
"2190","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1092,0.006553,0.003101,"20200511","success"
"2191","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1270,0.007021,0.00297,"20200512","success"
"2192","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1266,0.008225,0.00313,"20200513","success"
"2193","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1284,0.006971,0.002885,"20200514","success"
"2194","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1298,0.007538,0.002971,"20200515","success"
"2195","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1333,0.007585,0.00296,"20200516","success"
"2196","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1351,0.005448,0.002562,"20200517","success"
"2197","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1354,0.006469,0.002794,"20200518","success"
"2198","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1396,0.005697,0.002651,"20200519","success"
"2199","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1385,0.004084,0.002249,"20200520","success"
"2200","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1282,0.004388,0.002416,"20200521","success"
"2201","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1268,0.004056,0.002356,"20200522","success"
"2202","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1263,0.002961,0.002112,"20200523","success"
"2203","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1255,0.005252,0.002757,"20200524","success"
"2204","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1293,0.003823,0.002359,"20200525","success"
"2205","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1251,0.003345,0.00223,"20200526","success"
"2206","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1256,0.004178,0.002462,"20200527","success"
"2207","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1331,0.004004,0.002359,"20200528","success"
"2208","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1309,0.003626,0.002243,"20200529","success"
"2209","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1264,0.003587,0.002219,"20200530","success"
"2210","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1279,0.00133,0.001365,"20200531","success"
"2211","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1228,0.001439,0.001445,"20200601","success"
"2212","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1185,0.001453,0.00146,"20200602","success"
"2213","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1157,0.001662,0.001602,"20200603","success"
"2214","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1162,0.001713,0.001651,"20200604","success"
"2215","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1148,0.00182,0.001754,"20200605","success"
"2216","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1129,0.00213,0.00192,"20200606","success"
"2217","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1072,0.002258,0.002035,"20200607","success"
"2218","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1072,0.001623,0.00174,"20200608","success"
"2219","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1092,0.00346,0.002449,"20200609","success"
"2220","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1094,0.002215,0.001957,"20200610","success"
"2221","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1060,0.00383,0.002527,"20200611","success"
"2222","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1025,0.003753,0.002476,"20200612","success"
"2223","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1003,0.004534,0.002694,"20200613","success"
"2224","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1008,0.004468,0.002655,"20200614","success"
"2225","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",997,0.004396,0.002612,"20200615","success"
"2226","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",966,0.002865,0.002194,"20200616","success"
"2227","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",967,0.003405,0.00241,"20200617","success"
"2228","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",951,0.001762,0.001778,"20200618","success"
"2229","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",964,0.001731,0.001747,"20200619","success"
"2230","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",957,0.002145,0.001973,"20200620","success"
"2231","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",925,0.002165,0.001991,"20200621","success"
"2232","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",907,0.002183,0.002008,"20200622","success"
"2233","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",932,0.002717,0.002255,"20200623","success"
"2234","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",931,0.003711,0.002654,"20200624","success"
"2235","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",944,0.003976,0.002715,"20200625","success"
"2236","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",947,0.004075,0.002783,"20200626","success"
"2237","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",955,0.002371,0.002116,"20200627","success"
"2238","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",974,0.002378,0.002123,"20200628","success"
"2239","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",987,0.002389,0.002132,"20200629","success"
"2240","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",972,0.001803,0.001817,"20200630","success"
"2241","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",949,0.001699,0.001821,"20200701","success"
"2242","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",902,0.002602,0.002341,"20200702","success"
"2243","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",869,0.002599,0.002339,"20200703","success"
"2244","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",827,0.002674,0.002406,"20200704","success"
"2245","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",784,0.002815,0.002533,"20200705","success"
"2246","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",786,0.004179,0.003075,"20200706","success"
"2247","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",775,0.004379,0.003222,"20200707","success"
"2248","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",791,0.002446,0.002266,"20200708","success"
"2249","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",802,0.001986,0.002024,"20200709","success"
"2250","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",821,0.002,0.002039,"20200710","success"
"2251","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",844,0.00255,0.002291,"20200711","success"
"2252","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",858,0.002454,0.002205,"20200712","success"
"2253","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",843,0.002439,0.00222,"20200713","success"
"2254","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",852,0.002389,0.002175,"20200714","success"
"2255","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",848,0.002387,0.002173,"20200715","success"
"2256","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",853,0.001692,0.001828,"20200716","success"
"2257","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",868,0.003349,0.002507,"20200717","success"
"2258","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",892,0.002733,0.002225,"20200718","success"
"2259","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",909,0.004273,0.002741,"20200719","success"
"2260","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",938,0.003051,0.002242,"20200720","success"
"2261","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",961,0.004179,0.002564,"20200721","success"
"2262","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",953,0.004308,0.002643,"20200722","success"
"2263","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",963,0.004223,0.002591,"20200723","success"
"2264","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",970,0.002903,0.002208,"20200724","success"
"2265","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",961,0.003491,0.002461,"20200725","success"
"2266","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",979,0.00274,0.002236,"20200726","success"
"2267","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",963,0.002914,0.002378,"20200727","success"
"2268","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",962,0.001445,0.001732,"20200728","success"
"2269","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",972,0.002051,0.002096,"20200729","success"
"2270","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",972,0.002095,0.002142,"20200730","success"
"2271","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",959,0.003575,0.002758,"20200731","success"
"2272","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",963,0.002953,0.002499,"20200801","success"
"2273","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",975,0.002912,0.002444,"20200802","success"
"2274","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",976,0.005041,0.003254,"20200803","success"
"2275","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",948,0.004817,0.00311,"20200804","success"
"2276","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",960,0.004026,0.002753,"20200805","success"
"2277","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",927,0.004052,0.002771,"20200806","success"
"2278","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",925,0.0026,0.002185,"20200807","success"
"2279","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",922,0.002492,0.002095,"20200808","success"
"2280","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",895,0.001739,0.001757,"20200809","success"
"2281","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",893,0,0,"20200810","success"
"2282","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",907,0.000749,0.001132,"20200811","success"
"2283","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",888,0.003542,0.002456,"20200812","success"
"2284","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",911,0.004024,0.002581,"20200813","success"
"2285","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",939,0.004798,0.002825,"20200814","success"
"2286","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",936,0.004738,0.002789,"20200815","success"
"2287","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",947,0.005126,0.002818,"20200816","success"
"2288","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",966,0.006122,0.00303,"20200817","success"
"2289","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",967,0.005698,0.002984,"20200818","success"
"2290","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",987,0.003179,0.002246,"20200819","success"
"2291","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1003,0.00392,0.002468,"20200820","success"
"2292","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",990,0.004868,0.002773,"20200821","success"
"2293","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1002,0.005961,0.003102,"20200822","success"
"2294","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",987,0.005684,0.003144,"20200823","success"
"2295","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",979,0.005886,0.00322,"20200824","success"
"2296","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",983,0.005887,0.00322,"20200825","success"
"2297","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",979,0.006308,0.003325,"20200826","success"
"2298","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",980,0.005642,0.003252,"20200827","success"
"2299","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",995,0.003637,0.002574,"20200828","success"
"2300","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1002,0.00252,0.00214,"20200829","success"
"2301","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",1010,0.002473,0.0021,"20200830","success"
"2302","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",989,0.001032,0.001405,"20200831","success"
"2303","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",976,0.001027,0.001398,"20200901","success"
"2304","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",952,0.001349,0.001615,"20200902","success"
"2305","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",912,0.000777,0.001205,"20200903","success"
"2306","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",866,0.00082,0.001272,"20200904","success"
"2307","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",842,0.000847,0.001315,"20200905","success"
"2308","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",813,0.000836,0.001297,"20200906","success"
"2309","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",812,0.001723,0.001802,"20200907","success"
"2310","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",789,0.001717,0.001796,"20200908","success"
"2311","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",773,0.000943,0.001335,"20200909","success"
"2312","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",781,0.001778,0.00183,"20200910","success"
"2313","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",789,0.002773,0.002249,"20200911","success"
"2314","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",764,0.003659,0.002597,"20200912","success"
"2315","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",781,0.003665,0.0026,"20200913","success"
"2316","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",772,0.004219,0.00284,"20200914","success"
"2317","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",780,0.004242,0.002855,"20200915","success"
"2318","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",804,0.011859,0.004716,"20200916","success"
"2319","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",824,0.012985,0.004871,"20200917","success"
"2320","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",811,0.012155,0.004756,"20200918","success"
"2321","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",852,0.011557,0.004556,"20200919","success"
"2322","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",871,0.011527,0.004544,"20200920","success"
"2323","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",870,0.010008,0.004186,"20200921","success"
"2324","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",876,0.009925,0.004151,"20200922","success"
"2325","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",886,0.003845,0.002589,"20200923","success"
"2326","Spain","ESP","ESP.17_1","ESP","Principado de Asturias",871,0.001854,0.001874,"20200924","success"
"2327","Spain","ESP","ESP.18_1","ESP","Región de Murcia",154,0,0,"20200502","success"
"2328","Spain","ESP","ESP.18_1","ESP","Región de Murcia",306,0.003126,0.004178,"20200503","success"
"2329","Spain","ESP","ESP.18_1","ESP","Región de Murcia",488,0.002231,0.002982,"20200504","success"
"2330","Spain","ESP","ESP.18_1","ESP","Región de Murcia",674,0.001553,0.002075,"20200505","success"
"2331","Spain","ESP","ESP.18_1","ESP","Región de Murcia",220,0.008512,0.007776,"20200506","success"
"2332","Spain","ESP","ESP.18_1","ESP","Región de Murcia",407,0.004701,0.004295,"20200507","success"
"2333","Spain","ESP","ESP.18_1","ESP","Región de Murcia",612,0.003654,0.003021,"20200508","success"
"2334","Spain","ESP","ESP.18_1","ESP","Región de Murcia",803,0.004838,0.003143,"20200509","success"
"2335","Spain","ESP","ESP.18_1","ESP","Región de Murcia",981,0.004734,0.002836,"20200510","success"
"2336","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1143,0.005213,0.002715,"20200511","success"
"2337","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1310,0.005077,0.002512,"20200512","success"
"2338","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1266,0.004944,0.002524,"20200513","success"
"2339","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1271,0.006179,0.002831,"20200514","success"
"2340","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1257,0.00708,0.003076,"20200515","success"
"2341","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1289,0.005993,0.002723,"20200516","success"
"2342","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1326,0.004838,0.002426,"20200517","success"
"2343","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1345,0.004309,0.002285,"20200518","success"
"2344","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1410,0.004592,0.002333,"20200519","success"
"2345","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1429,0.004187,0.002231,"20200520","success"
"2346","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1370,0.003186,0.001978,"20200521","success"
"2347","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1343,0.003789,0.002176,"20200522","success"
"2348","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1325,0.004454,0.00241,"20200523","success"
"2349","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1335,0.004569,0.002406,"20200524","success"
"2350","Spain","ESP","ESP.18_1","ESP","Región de Murcia",1344,0.00398,0.002252,"20200525","success"
