"","data.country","data.gid_0","data.gid_1","data.ili_se","data.ili_se_unw","data.iso_code","data.percent_ili","data.percent_ili_unw","data.region","data.sample_size","data.survey_date","status"
"686","Spain","ESP","ESP.6_1",0.004668,0.004314,"ESP",0.005288,0.0075,"Cataluña",400,"20200815","success"
"687","Spain","ESP","ESP.6_1",0.006456,0.004588,"ESP",0.009879,0.007979,"Cataluña",376,"20200816","success"
"688","Spain","ESP","ESP.6_1",0.005364,0.004493,"ESP",0.007047,0.007813,"Cataluña",384,"20200817","success"
"689","Spain","ESP","ESP.6_1",0.004572,0.003959,"ESP",0.005052,0.006881,"Cataluña",436,"20200818","success"
"690","Spain","ESP","ESP.6_1",0,0,"ESP",0,0,"Cataluña",386,"20200819","success"
"691","Spain","ESP","ESP.6_1",0.003422,0.002743,"ESP",0.002436,0.002747,"Cataluña",364,"20200820","success"
"692","Spain","ESP","ESP.6_1",0.004781,0.003664,"ESP",0.005418,0.005195,"Cataluña",385,"20200821","success"
"693","Spain","ESP","ESP.6_1",0.005614,0.00423,"ESP",0.00584,0.007353,"Cataluña",408,"20200822","success"
"694","Spain","ESP","ESP.6_1",0.00313,0.003122,"ESP",0.002342,0.004425,"Cataluña",452,"20200823","success"
"695","Spain","ESP","ESP.6_1",0.009051,0.005808,"ESP",0.01791,0.015487,"Cataluña",452,"20200824","success"
"696","Spain","ESP","ESP.6_1",0.003072,0.003343,"ESP",0.002277,0.004739,"Cataluña",422,"20200825","success"
"697","Spain","ESP","ESP.6_1",0.00809,0.004368,"ESP",0.015144,0.007595,"Cataluña",395,"20200826","success"
"698","Spain","ESP","ESP.6_1",0.003942,0.003833,"ESP",0.003458,0.005435,"Cataluña",368,"20200827","success"
"699","Spain","ESP","ESP.6_1",0,0,"ESP",0,0,"Cataluña",384,"20200828","success"
"700","Spain","ESP","ESP.6_1",0.009697,0.005089,"ESP",0.02347,0.01023,"Cataluña",391,"20200829","success"
"701","Spain","ESP","ESP.6_1",0.002912,0.002484,"ESP",0.002221,0.002488,"Cataluña",402,"20200830","success"
"702","Spain","ESP","ESP.6_1",0.005839,0.00542,"ESP",0.00822,0.010899,"Cataluña",367,"20200831","success"
"703","Spain","ESP","ESP.6_1",0.003472,0.003731,"ESP",0.002814,0.005291,"Cataluña",378,"20200901","success"
"704","Spain","ESP","ESP.6_1",0.004353,0.004149,"ESP",0.00481,0.007212,"Cataluña",416,"20200902","success"
"705","Spain","ESP","ESP.6_1",0.008624,0.006343,"ESP",0.017332,0.014286,"Cataluña",350,"20200903","success"
"706","Spain","ESP","ESP.6_1",0,0,"ESP",0,0,"Cataluña",304,"20200904","success"
"707","Spain","ESP","ESP.6_1",0.00249,0.00314,"ESP",0.001259,0.003145,"Cataluña",318,"20200905","success"
"708","Spain","ESP","ESP.6_1",0.005793,0.005464,"ESP",0.008032,0.010989,"Cataluña",364,"20200906","success"
"709","Spain","ESP","ESP.6_1",0.005049,0.004087,"ESP",0.005131,0.005797,"Cataluña",345,"20200907","success"
"710","Spain","ESP","ESP.6_1",0.007251,0.004209,"ESP",0.009929,0.00597,"Cataluña",335,"20200908","success"
"711","Spain","ESP","ESP.6_1",0.005777,0.0032,"ESP",0.006469,0.003205,"Cataluña",312,"20200909","success"
"712","Spain","ESP","ESP.6_1",0.004019,0.00299,"ESP",0.003552,0.002994,"Cataluña",334,"20200910","success"
"713","Spain","ESP","ESP.6_1",0.005056,0.004392,"ESP",0.005221,0.006231,"Cataluña",321,"20200911","success"
"714","Spain","ESP","ESP.6_1",0.003196,0.00315,"ESP",0.002176,0.003155,"Cataluña",317,"20200912","success"
"715","Spain","ESP","ESP.6_1",0.003552,0.002721,"ESP",0.002836,0.002725,"Cataluña",367,"20200913","success"
"716","Spain","ESP","ESP.6_1",0.005254,0.004298,"ESP",0.006061,0.006098,"Cataluña",328,"20200914","success"
"717","Spain","ESP","ESP.6_1",0.004362,0.003221,"ESP",0.003824,0.003226,"Cataluña",310,"20200915","success"
"718","Spain","ESP","ESP.6_1",0.004632,0.003939,"ESP",0.005411,0.005587,"Cataluña",358,"20200916","success"
"719","Spain","ESP","ESP.6_1",0.002014,0.002903,"ESP",0.000904,0.002907,"Cataluña",344,"20200917","success"
"720","Spain","ESP","ESP.6_1",0.003191,0.002805,"ESP",0.002449,0.002809,"Cataluña",356,"20200918","success"
"721","Spain","ESP","ESP.6_1",0.002664,0.002774,"ESP",0.001647,0.002778,"Cataluña",360,"20200919","success"
"722","Spain","ESP","ESP.6_1",0.003667,0.004075,"ESP",0.003326,0.00578,"Cataluña",346,"20200920","success"
"723","Spain","ESP","ESP.6_1",0.006118,0.005013,"ESP",0.00859,0.008721,"Cataluña",344,"20200921","success"
"724","Spain","ESP","ESP.6_1",0.004734,0.003008,"ESP",0.004984,0.003012,"Cataluña",332,"20200922","success"
"725","Spain","ESP","ESP.6_1",0,0,"ESP",0,0,"Cataluña",351,"20200923","success"
"726","Spain","ESP","ESP.6_1",0.008476,0.006153,"ESP",0.015534,0.012384,"Cataluña",323,"20200924","success"
"727","Spain","ESP","ESP.8_1",0.011813,0.009277,"ESP",0.022866,0.022989,"Comunidad de Madrid",261,"20200501","success"
"728","Spain","ESP","ESP.8_1",0.003925,0.003883,"ESP",0.002118,0.003891,"Comunidad de Madrid",257,"20200502","success"
"729","Spain","ESP","ESP.8_1",0.005951,0.004763,"ESP",0.010508,0.012681,"Comunidad de Madrid",552,"20200503","success"
"730","Spain","ESP","ESP.8_1",0.007178,0.005015,"ESP",0.015073,0.014286,"Comunidad de Madrid",560,"20200504","success"
"731","Spain","ESP","ESP.8_1",0.006179,0.004806,"ESP",0.013017,0.012797,"Comunidad de Madrid",547,"20200505","success"
"732","Spain","ESP","ESP.8_1",0.004811,0.00426,"ESP",0.007506,0.01049,"Comunidad de Madrid",572,"20200506","success"
"733","Spain","ESP","ESP.8_1",0.004141,0.003906,"ESP",0.005932,0.008772,"Comunidad de Madrid",570,"20200507","success"
"734","Spain","ESP","ESP.8_1",0.004015,0.00363,"ESP",0.005148,0.007286,"Comunidad de Madrid",549,"20200508","success"
"735","Spain","ESP","ESP.8_1",0.004956,0.00432,"ESP",0.008084,0.010638,"Comunidad de Madrid",564,"20200509","success"
"736","Spain","ESP","ESP.8_1",0.002877,0.00288,"ESP",0.003056,0.005,"Comunidad de Madrid",600,"20200510","success"
"737","Spain","ESP","ESP.8_1",0.005623,0.004605,"ESP",0.011048,0.012259,"Comunidad de Madrid",571,"20200511","success"
"738","Spain","ESP","ESP.8_1",0.003176,0.002468,"ESP",0.003208,0.003497,"Comunidad de Madrid",572,"20200512","success"
"739","Spain","ESP","ESP.8_1",0.004291,0.003623,"ESP",0.005871,0.007273,"Comunidad de Madrid",550,"20200513","success"
"740","Spain","ESP","ESP.8_1",0.005079,0.003774,"ESP",0.008966,0.008475,"Comunidad de Madrid",590,"20200514","success"
"741","Spain","ESP","ESP.8_1",0.004702,0.003586,"ESP",0.007906,0.008052,"Comunidad de Madrid",621,"20200515","success"
"742","Spain","ESP","ESP.8_1",0.001803,0.002162,"ESP",0.001253,0.003063,"Comunidad de Madrid",653,"20200516","success"
"743","Spain","ESP","ESP.8_1",0.003668,0.002994,"ESP",0.005438,0.006006,"Comunidad de Madrid",666,"20200517","success"
"744","Spain","ESP","ESP.8_1",0.005494,0.003413,"ESP",0.01013,0.006849,"Comunidad de Madrid",584,"20200518","success"
"745","Spain","ESP","ESP.8_1",0.006214,0.004962,"ESP",0.014063,0.015,"Comunidad de Madrid",600,"20200519","success"
"746","Spain","ESP","ESP.8_1",0.00615,0.004511,"ESP",0.012681,0.012841,"Comunidad de Madrid",623,"20200520","success"
"747","Spain","ESP","ESP.8_1",0.004176,0.003729,"ESP",0.004317,0.006479,"Comunidad de Madrid",463,"20200521","success"
"748","Spain","ESP","ESP.8_1",0.005023,0.003839,"ESP",0.007229,0.007707,"Comunidad de Madrid",519,"20200522","success"
"749","Spain","ESP","ESP.8_1",0.004659,0.003706,"ESP",0.007193,0.009119,"Comunidad de Madrid",658,"20200523","success"
"750","Spain","ESP","ESP.8_1",0.006608,0.003946,"ESP",0.015019,0.010495,"Comunidad de Madrid",667,"20200524","success"
"751","Spain","ESP","ESP.8_1",0.00459,0.0032,"ESP",0.00836,0.006421,"Comunidad de Madrid",623,"20200525","success"
"752","Spain","ESP","ESP.8_1",0.001666,0.001741,"ESP",0.000959,0.001742,"Comunidad de Madrid",574,"20200526","success"
"753","Spain","ESP","ESP.8_1",0.003428,0.002507,"ESP",0.003248,0.003552,"Comunidad de Madrid",563,"20200527","success"
"754","Spain","ESP","ESP.8_1",0.004743,0.003861,"ESP",0.006609,0.007752,"Comunidad de Madrid",516,"20200528","success"
"755","Spain","ESP","ESP.8_1",0.00297,0.002946,"ESP",0.002309,0.004175,"Comunidad de Madrid",479,"20200529","success"
"756","Spain","ESP","ESP.8_1",0.002504,0.003141,"ESP",0.002037,0.005455,"Comunidad de Madrid",550,"20200530","success"
"757","Spain","ESP","ESP.8_1",0.004853,0.00339,"ESP",0.006627,0.006803,"Comunidad de Madrid",588,"20200531","success"
"758","Spain","ESP","ESP.8_1",0.003643,0.003171,"ESP",0.003552,0.004494,"Comunidad de Madrid",445,"20200601","success"
"759","Spain","ESP","ESP.8_1",0.003427,0.003052,"ESP",0.0038,0.0053,"Comunidad de Madrid",566,"20200602","success"
"760","Spain","ESP","ESP.8_1",0.0035,0.003781,"ESP",0.003915,0.00759,"Comunidad de Madrid",527,"20200603","success"
"761","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",596,"20200604","success"
"762","Spain","ESP","ESP.8_1",0.002463,0.002595,"ESP",0.002073,0.003676,"Comunidad de Madrid",544,"20200605","success"
"763","Spain","ESP","ESP.8_1",0.00354,0.003399,"ESP",0.003902,0.005906,"Comunidad de Madrid",508,"20200606","success"
"764","Spain","ESP","ESP.8_1",0.004399,0.003361,"ESP",0.007079,0.006745,"Comunidad de Madrid",593,"20200607","success"
"765","Spain","ESP","ESP.8_1",0.003651,0.003283,"ESP",0.004204,0.005703,"Comunidad de Madrid",526,"20200608","success"
"766","Spain","ESP","ESP.8_1",0.003461,0.003721,"ESP",0.003125,0.006466,"Comunidad de Madrid",464,"20200609","success"
"767","Spain","ESP","ESP.8_1",0.00328,0.002684,"ESP",0.003696,0.003802,"Comunidad de Madrid",526,"20200610","success"
"768","Spain","ESP","ESP.8_1",0.007407,0.005795,"ESP",0.014554,0.015453,"Comunidad de Madrid",453,"20200611","success"
"769","Spain","ESP","ESP.8_1",0.006544,0.004263,"ESP",0.013755,0.009579,"Comunidad de Madrid",522,"20200612","success"
"770","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",485,"20200613","success"
"771","Spain","ESP","ESP.8_1",0.003728,0.00338,"ESP",0.004355,0.005871,"Comunidad de Madrid",511,"20200614","success"
"772","Spain","ESP","ESP.8_1",0.006657,0.005439,"ESP",0.013918,0.015504,"Comunidad de Madrid",516,"20200615","success"
"773","Spain","ESP","ESP.8_1",0.00494,0.004301,"ESP",0.007144,0.008639,"Comunidad de Madrid",463,"20200616","success"
"774","Spain","ESP","ESP.8_1",0.004162,0.002773,"ESP",0.005083,0.003929,"Comunidad de Madrid",509,"20200617","success"
"775","Spain","ESP","ESP.8_1",0.004629,0.003081,"ESP",0.005854,0.004367,"Comunidad de Madrid",458,"20200618","success"
"776","Spain","ESP","ESP.8_1",0.002999,0.002275,"ESP",0.002605,0.002278,"Comunidad de Madrid",439,"20200619","success"
"777","Spain","ESP","ESP.8_1",0.005504,0.003347,"ESP",0.009074,0.005814,"Comunidad de Madrid",516,"20200620","success"
"778","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",512,"20200621","success"
"779","Spain","ESP","ESP.8_1",0.004574,0.003597,"ESP",0.005879,0.00625,"Comunidad de Madrid",480,"20200622","success"
"780","Spain","ESP","ESP.8_1",0.002295,0.002035,"ESP",0.001511,0.002037,"Comunidad de Madrid",491,"20200623","success"
"781","Spain","ESP","ESP.8_1",0.007001,0.004329,"ESP",0.015797,0.009728,"Comunidad de Madrid",514,"20200624","success"
"782","Spain","ESP","ESP.8_1",0.004168,0.003366,"ESP",0.005035,0.005848,"Comunidad de Madrid",513,"20200625","success"
"783","Spain","ESP","ESP.8_1",0.002928,0.002898,"ESP",0.002353,0.004107,"Comunidad de Madrid",487,"20200626","success"
"784","Spain","ESP","ESP.8_1",0.006811,0.003836,"ESP",0.012878,0.006667,"Comunidad de Madrid",450,"20200627","success"
"785","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",476,"20200628","success"
"786","Spain","ESP","ESP.8_1",0.002042,0.00221,"ESP",0.001125,0.002212,"Comunidad de Madrid",452,"20200629","success"
"787","Spain","ESP","ESP.8_1",0.005352,0.003737,"ESP",0.005771,0.006494,"Comunidad de Madrid",462,"20200630","success"
"788","Spain","ESP","ESP.8_1",0.002751,0.003028,"ESP",0.002327,0.004292,"Comunidad de Madrid",466,"20200701","success"
"789","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",392,"20200702","success"
"790","Spain","ESP","ESP.8_1",0.003819,0.003896,"ESP",0.003646,0.005525,"Comunidad de Madrid",362,"20200703","success"
"791","Spain","ESP","ESP.8_1",0.004975,0.003802,"ESP",0.005531,0.005391,"Comunidad de Madrid",371,"20200704","success"
"792","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",380,"20200705","success"
"793","Spain","ESP","ESP.8_1",0.002241,0.002574,"ESP",0.001098,0.002577,"Comunidad de Madrid",388,"20200706","success"
"794","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",441,"20200707","success"
"795","Spain","ESP","ESP.8_1",0.003038,0.002323,"ESP",0.00252,0.002326,"Comunidad de Madrid",430,"20200708","success"
"796","Spain","ESP","ESP.8_1",0.002664,0.002484,"ESP",0.00164,0.002488,"Comunidad de Madrid",402,"20200709","success"
"797","Spain","ESP","ESP.8_1",0.003229,0.003274,"ESP",0.002615,0.00464,"Comunidad de Madrid",431,"20200710","success"
"798","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",418,"20200711","success"
"799","Spain","ESP","ESP.8_1",0.00132,0.002172,"ESP",0.000493,0.002174,"Comunidad de Madrid",460,"20200712","success"
"800","Spain","ESP","ESP.8_1",0.005061,0.002389,"ESP",0.006457,0.002392,"Comunidad de Madrid",418,"20200713","success"
"801","Spain","ESP","ESP.8_1",0.002879,0.002328,"ESP",0.002129,0.002331,"Comunidad de Madrid",429,"20200714","success"
"802","Spain","ESP","ESP.8_1",0.004142,0.003157,"ESP",0.004112,0.004474,"Comunidad de Madrid",447,"20200715","success"
"803","Spain","ESP","ESP.8_1",0.002727,0.002291,"ESP",0.002107,0.002294,"Comunidad de Madrid",436,"20200716","success"
"804","Spain","ESP","ESP.8_1",0.002718,0.002384,"ESP",0.001745,0.002387,"Comunidad de Madrid",419,"20200717","success"
"805","Spain","ESP","ESP.8_1",0.003368,0.003433,"ESP",0.002875,0.004866,"Comunidad de Madrid",411,"20200718","success"
"806","Spain","ESP","ESP.8_1",0.001836,0.002296,"ESP",0.000937,0.002299,"Comunidad de Madrid",435,"20200719","success"
"807","Spain","ESP","ESP.8_1",0.005684,0.003468,"ESP",0.009241,0.006024,"Comunidad de Madrid",498,"20200720","success"
"808","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",474,"20200721","success"
"809","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",481,"20200722","success"
"810","Spain","ESP","ESP.8_1",0.005641,0.003488,"ESP",0.00919,0.006061,"Comunidad de Madrid",495,"20200723","success"
"811","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",440,"20200724","success"
"812","Spain","ESP","ESP.8_1",0.002125,0.002099,"ESP",0.00131,0.002101,"Comunidad de Madrid",476,"20200725","success"
"813","Spain","ESP","ESP.8_1",0.00205,0.002153,"ESP",0.001063,0.002155,"Comunidad de Madrid",464,"20200726","success"
"814","Spain","ESP","ESP.8_1",0.003231,0.002099,"ESP",0.002467,0.002101,"Comunidad de Madrid",476,"20200727","success"
"815","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",453,"20200728","success"
"816","Spain","ESP","ESP.8_1",0.001817,0.001982,"ESP",0.000888,0.001984,"Comunidad de Madrid",504,"20200729","success"
"817","Spain","ESP","ESP.8_1",0.001947,0.002265,"ESP",0.001087,0.002268,"Comunidad de Madrid",441,"20200730","success"
"818","Spain","ESP","ESP.8_1",0.002873,0.002436,"ESP",0.00224,0.002439,"Comunidad de Madrid",410,"20200731","success"
"819","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",365,"20200801","success"
"820","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",486,"20200802","success"
"821","Spain","ESP","ESP.8_1",0.003067,0.003343,"ESP",0.002296,0.004739,"Comunidad de Madrid",422,"20200803","success"
"822","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",414,"20200804","success"
"823","Spain","ESP","ESP.8_1",0.004186,0.00213,"ESP",0.00524,0.002132,"Comunidad de Madrid",469,"20200805","success"
"824","Spain","ESP","ESP.8_1",0.003797,0.002345,"ESP",0.003344,0.002347,"Comunidad de Madrid",426,"20200806","success"
"825","Spain","ESP","ESP.8_1",0.004173,0.003449,"ESP",0.004137,0.00489,"Comunidad de Madrid",409,"20200807","success"
"826","Spain","ESP","ESP.8_1",0.00418,0.003266,"ESP",0.004318,0.00463,"Comunidad de Madrid",432,"20200808","success"
"827","Spain","ESP","ESP.8_1",0.004599,0.004219,"ESP",0.005671,0.008475,"Comunidad de Madrid",472,"20200809","success"
"828","Spain","ESP","ESP.8_1",0.003793,0.00227,"ESP",0.003528,0.002273,"Comunidad de Madrid",440,"20200810","success"
"829","Spain","ESP","ESP.8_1",0.004899,0.004237,"ESP",0.006932,0.008511,"Comunidad de Madrid",470,"20200811","success"
"830","Spain","ESP","ESP.8_1",0.004746,0.003914,"ESP",0.006372,0.006803,"Comunidad de Madrid",441,"20200812","success"
"831","Spain","ESP","ESP.8_1",0.004251,0.003721,"ESP",0.005318,0.006466,"Comunidad de Madrid",464,"20200813","success"
"832","Spain","ESP","ESP.8_1",0.004092,0.004023,"ESP",0.004089,0.006993,"Comunidad de Madrid",429,"20200814","success"
"833","Spain","ESP","ESP.8_1",0.00684,0.005974,"ESP",0.013174,0.014742,"Comunidad de Madrid",407,"20200815","success"
"834","Spain","ESP","ESP.8_1",0.004681,0.002946,"ESP",0.00652,0.004175,"Comunidad de Madrid",479,"20200816","success"
"835","Spain","ESP","ESP.8_1",0.003108,0.002153,"ESP",0.002731,0.002155,"Comunidad de Madrid",464,"20200817","success"
"836","Spain","ESP","ESP.8_1",0.004858,0.003737,"ESP",0.007825,0.006494,"Comunidad de Madrid",462,"20200818","success"
"837","Spain","ESP","ESP.8_1",0.003364,0.003433,"ESP",0.003086,0.005964,"Comunidad de Madrid",503,"20200819","success"
"838","Spain","ESP","ESP.8_1",0.003699,0.002863,"ESP",0.003335,0.004057,"Comunidad de Madrid",493,"20200820","success"
"839","Spain","ESP","ESP.8_1",0.004784,0.003828,"ESP",0.006271,0.006652,"Comunidad de Madrid",451,"20200821","success"
"840","Spain","ESP","ESP.8_1",0.003202,0.002898,"ESP",0.003007,0.004107,"Comunidad de Madrid",487,"20200822","success"
"841","Spain","ESP","ESP.8_1",0.005298,0.003795,"ESP",0.008424,0.007619,"Comunidad de Madrid",525,"20200823","success"
"842","Spain","ESP","ESP.8_1",0.00518,0.004695,"ESP",0.009998,0.0125,"Comunidad de Madrid",560,"20200824","success"
"843","Spain","ESP","ESP.8_1",0.005694,0.003913,"ESP",0.010386,0.008787,"Comunidad de Madrid",569,"20200825","success"
"844","Spain","ESP","ESP.8_1",0.004479,0.003906,"ESP",0.007179,0.008772,"Comunidad de Madrid",570,"20200826","success"
"845","Spain","ESP","ESP.8_1",0.00473,0.003604,"ESP",0.008408,0.007233,"Comunidad de Madrid",553,"20200827","success"
"846","Spain","ESP","ESP.8_1",0.004688,0.002916,"ESP",0.006908,0.004132,"Comunidad de Madrid",484,"20200828","success"
"847","Spain","ESP","ESP.8_1",0.001971,0.002139,"ESP",0.001133,0.002141,"Comunidad de Madrid",467,"20200829","success"
"848","Spain","ESP","ESP.8_1",0.005262,0.004397,"ESP",0.009243,0.009881,"Comunidad de Madrid",506,"20200830","success"
"849","Spain","ESP","ESP.8_1",0.00342,0.003945,"ESP",0.003452,0.007921,"Comunidad de Madrid",505,"20200831","success"
"850","Spain","ESP","ESP.8_1",0.003802,0.003302,"ESP",0.005328,0.005736,"Comunidad de Madrid",523,"20200901","success"
"851","Spain","ESP","ESP.8_1",0.004786,0.003366,"ESP",0.007765,0.005848,"Comunidad de Madrid",513,"20200902","success"
"852","Spain","ESP","ESP.8_1",0.004839,0.004024,"ESP",0.006968,0.008081,"Comunidad de Madrid",495,"20200903","success"
"853","Spain","ESP","ESP.8_1",0.00555,0.003828,"ESP",0.007274,0.006652,"Comunidad de Madrid",451,"20200904","success"
"854","Spain","ESP","ESP.8_1",0.004431,0.003527,"ESP",0.004503,0.005,"Comunidad de Madrid",400,"20200905","success"
"855","Spain","ESP","ESP.8_1",0.005548,0.004494,"ESP",0.010208,0.009029,"Comunidad de Madrid",443,"20200906","success"
"856","Spain","ESP","ESP.8_1",0.004812,0.003786,"ESP",0.006946,0.006579,"Comunidad de Madrid",456,"20200907","success"
"857","Spain","ESP","ESP.8_1",0,0,"ESP",0,0,"Comunidad de Madrid",465,"20200908","success"
"858","Spain","ESP","ESP.8_1",0.001373,0.002043,"ESP",0.000689,0.002045,"Comunidad de Madrid",489,"20200909","success"
"859","Spain","ESP","ESP.8_1",0.00849,0.006161,"ESP",0.022652,0.017582,"Comunidad de Madrid",455,"20200910","success"
"860","Spain","ESP","ESP.8_1",0.005389,0.004484,"ESP",0.008395,0.009009,"Comunidad de Madrid",444,"20200911","success"
"861","Spain","ESP","ESP.8_1",0.005045,0.003645,"ESP",0.005849,0.005168,"Comunidad de Madrid",387,"20200912","success"
"862","Spain","ESP","ESP.8_1",0.006198,0.004625,"ESP",0.012965,0.010395,"Comunidad de Madrid",481,"20200913","success"
"863","Spain","ESP","ESP.8_1",0.005174,0.004634,"ESP",0.008627,0.010417,"Comunidad de Madrid",480,"20200914","success"
